#,Unnamed: 1
"""Местное время в Мурманске"";""T"";""Po"";""P"";""Pa"";""U"";""DD"";""Ff"";""ff10"";""ff3"";""N"";""WW"";""W1"";""W2"";""Tn"";""Tx"";""Cl"";""Nh"";""H"";""Cm"";""Ch"";""VV"";""Td"";""RRR"";""tR"";""E"";""Tg"";""E'"";""sss""",
"""16.04.2023 12:00"";""6.1"";""766.7"";""771.4"";""-0.5"";""23"";""Ветер, дующий с юго-запада"";""4"";""6"";""7"";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""50.0"";""-13.6"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 09:00"";""1.3"";""767.2"";""772.1"";""-0.6"";""33"";""Ветер, дующий с юга"";""3"";""5"";""7"";""Облаков нет."";"" "";"""";"""";""-3.5"";"""";"""";"""";"""";"""";"""";""50.0"";""-13.3"";""Осадков нет"";""12"";"""";"""";""Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью."";""10.0""",
"""16.04.2023 06:00"";""-3.4"";""767.8"";""772.7"";""-0.4"";""62"";""Ветер, дующий с юго-юго-запада"";""4"";""5"";""6"";""Облаков нет."";"" "";"""";"""";""-3.4"";"""";"""";"""";"""";"""";"""";""50.0"";""-9.7"";""Осадков нет"";""12"";"""";"""";"""";""""",
"""16.04.2023 03:00"";""-1.5"";""768.2"";""773.1"";""0.2"";""60"";""Ветер, дующий с юго-запада"";""3"";""4"";""6"";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""10.0"";""-8.3"";"""";"""";"""";"""";"""";""""",
"""16.04.2023 00:00"";""2.2"";""768.0"";""772.9"";""0.1"";""33"";""Ветер, дующий с юга"";""3"";""4"";""6"";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""10.0"";""-12.4"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 21:00"";""5.1"";""767.9"";""772.7"";""-0.5"";""30"";""Ветер, дующий с юго-юго-запада"";""4"";""6"";""9"";""Облаков нет."";"" "";"""";"""";"""";""8.6"";"""";"""";"""";"""";"""";""50.0"";""-11.1"";""Осадков нет"";""12"";"""";"""";"""";""""",
"""15.04.2023 18:00"";""8.4"";""768.4"";""773.2"";""-0.6"";""19"";""Ветер, дующий с юго-запада"";""3"";""5"";""9"";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""50.0"";""-13.9"";""Осадков нет"";""12"";"""";"""";"""";""""",
"""15.04.2023 15:00"";""8.1"";""769.0"";""773.8"";""-0.9"";""21"";""Ветер, дующий с юго-юго-запада"";""5"";""7"";""8"";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""50.0"";""-13.2"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 12:00"";""6.1"";""769.9"";""774.7"";""-0.2"";""25"";""Ветер, дующий с юга"";""3"";""5"";""7"";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""50.0"";""-12.6"";"""";"""";"""";"""";"""";""""",
"""15.04.2023 09:00"";""1.1"";""770.1"";""774.9"";""-0.1"";""31"";""Ветер, дующий с юга"";""4"";""7"";""8"";""Облаков нет."";"" "";"""";"""";""-2.2"";"""";"""";"""";"""";"""";"""";""50.0"";""-14.2"";""Осадков нет"";""12"";"""";"""";""Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью."";""12.0""",
"""15.04.2023 06:00"";""-2.0"";""770.2"";""775.2"";""0.0"";""38"";""Ветер, дующий с юго-юго-запада"";""6"";""8"";""8"";""Облаков нет."";"" "";"""";"""";""-2.0"";"""";"""";"""";"""";"""";"""";""50.0"";""-14.4"";""Осадков нет"";""12"";"""";"""";"""";""""",
"""15.04.2023 03:00"";""-1.0"";""770.2"";""775.0"";""0.7"";""46"";""Ветер, дующий с юго-юго-запада"";""3"";""5"";"""";""Облаков нет."";"" "";"""";"""";"""";"""";"""";"""";"""";"""";"""";""10.0"";""-11.2"";"""";"""";"""";"""";"""";""""",
